"Index","LT","Age","Country","Locality","Site","Date","GPS Latitude N","GPS Longitude E","End-Start (Intercept)","NumberOfIntercepts","TransectLength","NumberOfCoralIntercepts","TransectCoralLength","Depth [m]","ReefZone","Category","Kingdom","Phylum","Class","Order","Family","Genus","Species","ScientificName","Rank","AphiaID"
101,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,30,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
102,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,15,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
103,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,13,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
104,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,8,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
105,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,25,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
106,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
107,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,15,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
108,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,8,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
109,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,11,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
110,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,15,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
111,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,8,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
112,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,20,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
113,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,12,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
114,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,15,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
115,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,19,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Stylophora","subseriata","Stylophora subseriata","Species",206980
116,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,14,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Stylophora","subseriata","Stylophora subseriata","Species",206980
117,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,12,170,2625,62,810,1,"Reef edge","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
118,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","tuberculosa","Montipora tuberculosa","Species",207156
119,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","tuberculosa","Montipora tuberculosa","Species",207156
120,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,4,170,2625,62,810,1,"Reef edge","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","tuberculosa","Montipora tuberculosa","Species",207156
121,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
122,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
123,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
124,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
125,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,15,170,2625,62,810,1,"Reef edge","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","dichotoma","Millepora sp.","Genus",210733
126,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,82,170,2625,62,810,1,"Reef edge","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","dichotoma","Millepora sp.","Genus",210733
127,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,80,170,2625,62,810,1,"Reef edge","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","dichotoma","Millepora sp.","Genus",210733
128,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,42,170,2625,62,810,1,"Reef edge","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","dichotoma","Millepora sp.","Genus",210733
129,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,2,170,2625,62,810,1,"Reef edge","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","exaesa","Millepora sp.","Genus",210728
130,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,49,170,2625,62,810,1,"Reef edge","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","dichotoma","Millepora sp.","Genus",210733
131,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,8,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
132,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
133,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
134,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
135,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
136,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,33,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
137,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
138,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,7,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
139,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,5,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
140,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,4,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
141,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,6,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
142,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","pallida","Dipsastraea pallida","Species",758233
143,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,4,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","abdita","Favites abdita","Species",207449
144,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,9,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
145,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
146,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,3,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
147,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,8,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
148,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,4,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
149,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,8,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
150,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,13,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","stelligera","Goniastrea stelligera","Species",763067
151,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,11,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","stelligera","Goniastrea stelligera","Species",763067
152,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,8,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
153,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,1,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","matthaii","Dipsastraea matthaii","Species",758240
154,"A5A6","Modern","Egypt","El Quseir","Mangrove Bay","24/10/2023",25.87015,34.41968333,15,170,2625,62,810,1,"Reef edge","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","matthaii","Dipsastraea matthaii","Species",758240
155,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,248,3236,71,802,4.3,"Shallow reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
156,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,248,3236,71,802,4.3,"Shallow reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
157,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,23,248,3236,71,802,4.3,"Shallow reef slope","ACD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
158,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,24,248,3236,71,802,4.3,"Shallow reef slope","ACD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
159,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,20,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
160,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","damicornis","Pocillopora damicornis","Species",206953
161,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
162,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,27,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
163,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,12,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","damicornis","Pocillopora damicornis","Species",206953
164,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","damicornis","Pocillopora damicornis","Species",206953
165,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,25,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
166,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
167,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,24,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
168,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,26,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
169,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,15,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
170,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,19,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
171,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,18,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
172,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,15,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
173,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,32,248,3236,71,802,4.3,"Shallow reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
174,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,248,3236,71,802,4.3,"Shallow reef slope","Other","Animalia","Cnidaria","Hexacorallia","Scleractinia","fam.","gen.","sp.","Scleractinia","Order",1363
175,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,248,3236,71,802,4.3,"Shallow reef slope","Other","Animalia","Cnidaria","Hexacorallia","Scleractinia","fam.","gen.","sp.","Scleractinia","Order",1363
176,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,248,3236,71,802,4.3,"Shallow reef slope","Other","Animalia","Cnidaria","Hexacorallia","Scleractinia","fam.","gen.","sp.","Scleractinia","Order",1363
177,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,248,3236,71,802,4.3,"Shallow reef slope","Other","Animalia","Cnidaria","Hexacorallia","Scleractinia","fam.","gen.","sp.","Scleractinia","Order",1363
178,"B1B2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,16,248,3236,71,802,4.3,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
